sample_accession	run_accession	library_layout	organism	Platform	UMI	study_accession	Tissue	Covariate	Age	integration_group	TissueNote	Source	bam10x	Comment	biosample	Organ
SRS3732165	SRR7776024	SINGLE	Homo sapiens	SCRBSeq	NO	SRP159286	Retina	NA	240	Late	NA	Organoid	NA		SAMN09942873	Eye
SRS3732182	SRR7776041	SINGLE	Homo sapiens	SCRBSeq	NO	SRP159286	Retina	NA	240	Late	NA	Organoid	NA		SAMN09942856	Eye
SRS3732183	SRR7776042	SINGLE	Homo sapiens	SCRBSeq	NO	SRP159286	Retina	NA	240	Late	NA	Organoid	NA		SAMN09942855	Eye
SRS3732192	SRR7776054	SINGLE	Homo sapiens	SCRBSeq	NO	SRP159286	Retina	NA	240	Late	NA	Organoid	NA		SAMN09942744	Eye
SRS3732198	SRR7776058	SINGLE	Homo sapiens	SCRBSeq	NO	SRP159286	Retina	NA	240	Late	NA	Organoid	NA		SAMN09942739	Eye
SRS3732202	SRR7776061	SINGLE	Homo sapiens	SCRBSeq	NO	SRP159286	Retina	NA	240	Late	NA	Organoid	NA		SAMN09942736	Eye
SRS3732209	SRR7776065	SINGLE	Homo sapiens	SCRBSeq	NO	SRP159286	Retina	NA	240	Late	NA	Organoid	NA		SAMN09942732	Eye
SRS3732217	SRR7776075	SINGLE	Homo sapiens	SCRBSeq	NO	SRP159286	Retina	NA	240	Late	NA	Organoid	NA		SAMN09942784	Eye
SRS3732221	SRR7776081	SINGLE	Homo sapiens	SCRBSeq	NO	SRP159286	Retina	NA	240	Late	NA	Organoid	NA		SAMN09942688	Eye
SRS3732231	SRR7776090	SINGLE	Homo sapiens	SCRBSeq	NO	SRP159286	Retina	NA	240	Late	NA	Organoid	NA		SAMN09942679	Eye
SRS3732239	SRR7776096	SINGLE	Homo sapiens	SCRBSeq	NO	SRP159286	Retina	NA	240	Late	NA	Organoid	NA		SAMN09942673	Eye
SRS3732242	SRR7776101	SINGLE	Homo sapiens	SCRBSeq	NO	SRP159286	Retina	NA	240	Late	NA	Organoid	NA		SAMN09942668	Eye
SRS3732255	SRR7776115	SINGLE	Homo sapiens	SCRBSeq	NO	SRP159286	Retina	NA	240	Late	NA	Organoid	NA		SAMN09942925	Eye
SRS3732259	SRR7776118	SINGLE	Homo sapiens	SCRBSeq	NO	SRP159286	Retina	NA	240	Late	NA	Organoid	NA		SAMN09942721	Eye
SRS3732285	SRR7776145	SINGLE	Homo sapiens	SCRBSeq	NO	SRP159286	Retina	NA	240	Late	NA	Organoid	NA		SAMN09943033	Eye
SRS3732293	SRR7776153	SINGLE	Homo sapiens	SCRBSeq	NO	SRP159286	Retina	NA	240	Late	NA	Organoid	NA		SAMN09943025	Eye
SRS3732321	SRR7776180	SINGLE	Homo sapiens	SCRBSeq	NO	SRP159286	Retina	NA	240	Late	NA	Organoid	NA		SAMN09943070	Eye
SRS3732319	SRR7776181	SINGLE	Homo sapiens	SCRBSeq	NO	SRP159286	Retina	NA	240	Late	NA	Organoid	NA		SAMN09943069	Eye
SRS3732329	SRR7776189	SINGLE	Homo sapiens	SCRBSeq	NO	SRP159286	Retina	NA	240	Late	NA	Organoid	NA		SAMN09943061	Eye
SRS3732384	SRR7776196	SINGLE	Homo sapiens	SCRBSeq	NO	SRP159286	Retina	NA	240	Late	NA	Organoid	NA		SAMN09943054	Eye
SRS3732344	SRR7776204	SINGLE	Homo sapiens	SCRBSeq	NO	SRP159286	Retina	NA	240	Late	NA	Organoid	NA		SAMN09942789	Eye
SRS3732366	SRR7776226	SINGLE	Homo sapiens	SCRBSeq	NO	SRP159286	Retina	NA	240	Late	NA	Organoid	NA		SAMN09942830	Eye
SRS3732378	SRR7776238	SINGLE	Homo sapiens	SCRBSeq	NO	SRP159286	Retina	NA	240	Late	NA	Organoid	NA		SAMN09942950	Eye
SRS3732395	SRR7776253	SINGLE	Homo sapiens	SCRBSeq	NO	SRP159286	Retina	NA	240	Late	NA	Organoid	NA		SAMN09943004	Eye
SRS3732398	SRR7776256	SINGLE	Homo sapiens	SCRBSeq	NO	SRP159286	Retina	NA	240	Late	NA	Organoid	NA		SAMN09943001	Eye
SRS3732405	SRR7776263	SINGLE	Homo sapiens	SCRBSeq	NO	SRP159286	Retina	NA	240	Late	NA	Organoid	NA		SAMN09942994	Eye
SRS3732417	SRR7776275	SINGLE	Homo sapiens	SCRBSeq	NO	SRP159286	Retina	NA	240	Late	NA	Organoid	NA		SAMN09942913	Eye
SRS3732427	SRR7776286	SINGLE	Homo sapiens	SCRBSeq	NO	SRP159286	Retina	NA	240	Late	NA	Organoid	NA		SAMN09942964	Eye
SRS3732478	SRR7776338	SINGLE	Homo sapiens	SCRBSeq	NO	SRP159286	Retina	NA	240	Late	NA	Organoid	NA		SAMN09942769	Eye
SRS3732489	SRR7776342	SINGLE	Homo sapiens	SCRBSeq	NO	SRP159286	Retina	NA	240	Late	NA	Organoid	NA		SAMN09942765	Eye
SRS3732519	SRR7776377	SINGLE	Homo sapiens	SCRBSeq	NO	SRP159286	Retina	NA	240	Late	NA	Organoid	NA		SAMN09943088	Eye
SRS3732532	SRR7776391	SINGLE	Homo sapiens	SCRBSeq	NO	SRP159286	Retina	NA	240	Late	NA	Organoid	NA		SAMN09942540	Eye
SRS3732539	SRR7776402	SINGLE	Homo sapiens	SCRBSeq	NO	SRP159286	Retina	NA	240	Late	NA	Organoid	NA		SAMN09942529	Eye
SRS3732543	SRR7776403	SINGLE	Homo sapiens	SCRBSeq	NO	SRP159286	Retina	NA	240	Late	NA	Organoid	NA		SAMN09942528	Eye
SRS3732549	SRR7776409	SINGLE	Homo sapiens	SCRBSeq	NO	SRP159286	Retina	NA	240	Late	NA	Organoid	NA		SAMN09942527	Eye
SRS3732552	SRR7776412	SINGLE	Homo sapiens	SCRBSeq	NO	SRP159286	Retina	NA	240	Late	NA	Organoid	NA		SAMN09942519	Eye
SRS3732561	SRR7776418	SINGLE	Homo sapiens	SCRBSeq	NO	SRP159286	Retina	NA	240	Late	NA	Organoid	NA		SAMN09942568	Eye
SRS3732566	SRR7776426	SINGLE	Homo sapiens	SCRBSeq	NO	SRP159286	Retina	NA	240	Late	NA	Organoid	NA		SAMN09942560	Eye
SRS3732570	SRR7776430	SINGLE	Homo sapiens	SCRBSeq	NO	SRP159286	Retina	NA	240	Late	NA	Organoid	NA		SAMN09942556	Eye
SRS3732572	SRR7776435	SINGLE	Homo sapiens	SCRBSeq	NO	SRP159286	Retina	NA	240	Late	NA	Organoid	NA		SAMN09942549	Eye
SRS3732594	SRR7776454	SINGLE	Homo sapiens	SCRBSeq	NO	SRP159286	Retina	NA	240	Late	NA	Organoid	NA		SAMN09942583	Eye
SRS3732606	SRR7776466	SINGLE	Homo sapiens	SCRBSeq	NO	SRP159286	Retina	NA	240	Late	NA	Organoid	NA		SAMN09942631	Eye
SRS3732615	SRR7776475	SINGLE	Homo sapiens	SCRBSeq	NO	SRP159286	Retina	NA	240	Late	NA	Organoid	NA		SAMN09942622	Eye
SRS3732635	SRR7776496	SINGLE	Homo sapiens	SCRBSeq	NO	SRP159286	Retina	NA	240	Late	NA	Organoid	NA		SAMN09942600	Eye
SRS3732664	SRR7776524	SINGLE	Homo sapiens	SCRBSeq	NO	SRP159286	Retina	NA	240	Late	NA	Organoid	NA		SAMN09943124	Eye
SRS3732666	SRR7776526	SINGLE	Homo sapiens	SCRBSeq	NO	SRP159286	Retina	NA	240	Late	NA	Organoid	NA		SAMN09943122	Eye
SRS3732691	SRR7776549	SINGLE	Homo sapiens	SCRBSeq	NO	SRP159286	Retina	NA	240	Late	NA	Organoid	NA		SAMN09943208	Eye
SRS3732692	SRR7776551	SINGLE	Homo sapiens	SCRBSeq	NO	SRP159286	Retina	NA	240	Late	NA	Organoid	NA		SAMN09943206	Eye
SRS3732725	SRR7776584	SINGLE	Homo sapiens	SCRBSeq	NO	SRP159286	Retina	NA	240	Late	NA	Organoid	NA		SAMN09943161	Eye
SRS3732748	SRR7776608	SINGLE	Homo sapiens	SCRBSeq	NO	SRP159286	Retina	NA	240	Late	NA	Organoid	NA		SAMN09943038	Eye
SRS3732774	SRR7776634	SINGLE	Homo sapiens	SCRBSeq	NO	SRP159286	Retina	NA	240	Late	NA	Organoid	NA		SAMN09942806	Eye
SRS3732777	SRR7776636	SINGLE	Homo sapiens	SCRBSeq	NO	SRP159286	Retina	NA	240	Late	NA	Organoid	NA		SAMN09942804	Eye
SRS3732778	SRR7776637	SINGLE	Homo sapiens	SCRBSeq	NO	SRP159286	Retina	NA	240	Late	NA	Organoid	NA		SAMN09942803	Eye
SRS3732779	SRR7776639	SINGLE	Homo sapiens	SCRBSeq	NO	SRP159286	Retina	NA	240	Late	NA	Organoid	NA		SAMN09942801	Eye
SRS3732796	SRR7776652	SINGLE	Homo sapiens	SCRBSeq	NO	SRP159286	Retina	NA	240	Late	NA	Organoid	NA		SAMN09942791	Eye
SRS3732798	SRR7776656	SINGLE	Homo sapiens	SCRBSeq	NO	SRP159286	Retina	NA	240	Late	NA	Organoid	NA		SAMN09943421	Eye
SRS3732971	SRR7776658	SINGLE	Homo sapiens	SCRBSeq	NO	SRP159286	Retina	NA	240	Late	NA	Organoid	NA		SAMN09943419	Eye
SRS3732805	SRR7776667	SINGLE	Homo sapiens	SCRBSeq	NO	SRP159286	Retina	NA	240	Late	NA	Organoid	NA		SAMN09943410	Eye
SRS3732826	SRR7776685	SINGLE	Homo sapiens	SCRBSeq	NO	SRP159286	Retina	NA	240	Late	NA	Organoid	NA		SAMN09943520	Eye
SRS3732833	SRR7776693	SINGLE	Homo sapiens	SCRBSeq	NO	SRP159286	Retina	NA	240	Late	NA	Organoid	NA		SAMN09943512	Eye
SRS3732835	SRR7776696	SINGLE	Homo sapiens	SCRBSeq	NO	SRP159286	Retina	NA	240	Late	NA	Organoid	NA		SAMN09943509	Eye
SRS3732838	SRR7776699	SINGLE	Homo sapiens	SCRBSeq	NO	SRP159286	Retina	NA	240	Late	NA	Organoid	NA		SAMN09943506	Eye
SRS3732865	SRR7776726	SINGLE	Homo sapiens	SCRBSeq	NO	SRP159286	Retina	NA	240	Late	NA	Organoid	NA		SAMN09943535	Eye
SRS3732869	SRR7776728	SINGLE	Homo sapiens	SCRBSeq	NO	SRP159286	Retina	NA	240	Late	NA	Organoid	NA		SAMN09943533	Eye
SRS3732868	SRR7776729	SINGLE	Homo sapiens	SCRBSeq	NO	SRP159286	Retina	NA	240	Late	NA	Organoid	NA		SAMN09943532	Eye
SRS3732867	SRR7776730	SINGLE	Homo sapiens	SCRBSeq	NO	SRP159286	Retina	NA	240	Late	NA	Organoid	NA		SAMN09943531	Eye
SRS3732870	SRR7776731	SINGLE	Homo sapiens	SCRBSeq	NO	SRP159286	Retina	NA	240	Late	NA	Organoid	NA		SAMN09943530	Eye
SRS3732871	SRR7776732	SINGLE	Homo sapiens	SCRBSeq	NO	SRP159286	Retina	NA	240	Late	NA	Organoid	NA		SAMN09943529	Eye
SRS3732878	SRR7776739	SINGLE	Homo sapiens	SCRBSeq	NO	SRP159286	Retina	NA	240	Late	NA	Organoid	NA		SAMN09943522	Eye
SRS3732909	SRR7776770	SINGLE	Homo sapiens	SCRBSeq	NO	SRP159286	Retina	NA	240	Late	NA	Organoid	NA		SAMN09943380	Eye
SRS3732911	SRR7776773	SINGLE	Homo sapiens	SCRBSeq	NO	SRP159286	Retina	NA	240	Late	NA	Organoid	NA		SAMN09943377	Eye
SRS3732935	SRR7776796	SINGLE	Homo sapiens	SCRBSeq	NO	SRP159286	Retina	NA	240	Late	NA	Organoid	NA		SAMN09943430	Eye
SRS3732952	SRR7776813	SINGLE	Homo sapiens	SCRBSeq	NO	SRP159286	Retina	NA	240	Late	NA	Organoid	NA		SAMN09943464	Eye
SRS3732964	SRR7776825	SINGLE	Homo sapiens	SCRBSeq	NO	SRP159286	Retina	NA	240	Late	NA	Organoid	NA		SAMN09943452	Eye
SRS3770544	SRR7825702	PAIRED	Homo sapiens	SMARTSeq_v4	NO	SRP161678	Retina	NA	200	Late	NA	Organoid	NA		SAMN10055426	Eye
SRS3770546	SRR7825704	PAIRED	Homo sapiens	SMARTSeq_v4	NO	SRP161678	Retina	NA	60	Late	NA	Organoid	NA		SAMN10055424	Eye
SRS3770549	SRR7825707	PAIRED	Homo sapiens	SMARTSeq_v4	NO	SRP161678	Retina	NA	200	Late	NA	Organoid	NA		SAMN10055419	Eye
SRS3770563	SRR7825722	PAIRED	Homo sapiens	SMARTSeq_v4	NO	SRP161678	Retina	NA	200	Late	NA	Organoid	NA		SAMN10055404	Eye
SRS3770575	SRR7825733	PAIRED	Homo sapiens	SMARTSeq_v4	NO	SRP161678	Retina	NA	200	Late	NA	Organoid	NA		SAMN10055445	Eye
SRS3770582	SRR7825740	PAIRED	Homo sapiens	SMARTSeq_v4	NO	SRP161678	Retina	NA	90	Late	NA	Organoid	NA		SAMN10055438	Eye
SRS3770617	SRR7825774	PAIRED	Homo sapiens	SMARTSeq_v4	NO	SRP161678	Retina	NA	60	Late	NA	Organoid	NA		SAMN10055678	Eye
SRS4036123	SRR8181428	PAIRED	Mus musculus	10xv2	YES	SRP168426	Retina	F2	18	Late	NA	Tissue	NA		SAMN10414248	Eye
SRS4069788	SRR8234356	PAIRED	Homo sapiens	SMARTSeq_v2	NO	SRP170038	Retina	NA	NA	Late	NA	Organoid	NA		SAMN10459148	Eye
SRS4069821	SRR8234389	PAIRED	Homo sapiens	SMARTSeq_v2	NO	SRP170038	Retina	NA	NA	Late	NA	Organoid	NA		SAMN10459116	Eye
SRS4069822	SRR8234390	PAIRED	Homo sapiens	SMARTSeq_v2	NO	SRP170038	Retina	NA	NA	Late	NA	Organoid	NA		SAMN10459174	Eye
SRS4069830	SRR8234398	PAIRED	Homo sapiens	SMARTSeq_v2	NO	SRP170038	Retina	NA	NA	Late	NA	Organoid	NA		SAMN10459166	Eye
SRS4069860	SRR8234428	PAIRED	Homo sapiens	SMARTSeq_v2	NO	SRP170038	Retina	NA	NA	Late	NA	Organoid	NA		SAMN10459006	Eye
SRS4069863	SRR8234431	PAIRED	Homo sapiens	SMARTSeq_v2	NO	SRP170038	Retina	NA	NA	Late	NA	Organoid	NA		SAMN10459003	Eye
SRS4069866	SRR8234434	PAIRED	Homo sapiens	SMARTSeq_v2	NO	SRP170038	Retina	NA	NA	Late	NA	Organoid	NA		SAMN10459000	Eye
SRS4069875	SRR8234443	PAIRED	Homo sapiens	SMARTSeq_v2	NO	SRP170038	Retina	NA	NA	Late	NA	Organoid	NA		SAMN10458989	Eye
SRS4069904	SRR8234472	PAIRED	Homo sapiens	SMARTSeq_v2	NO	SRP170038	Retina	NA	NA	Late	NA	Organoid	NA		SAMN10459059	Eye
SRS4069905	SRR8234473	PAIRED	Homo sapiens	SMARTSeq_v2	NO	SRP170038	Retina	NA	NA	Late	NA	Organoid	NA		SAMN10459058	Eye
SRS4069914	SRR8234482	PAIRED	Homo sapiens	SMARTSeq_v2	NO	SRP170038	Retina	NA	NA	Late	NA	Organoid	NA		SAMN10459113	Eye
SRS4069917	SRR8234485	PAIRED	Homo sapiens	SMARTSeq_v2	NO	SRP170038	Retina	NA	NA	Late	NA	Organoid	NA		SAMN10459110	Eye
SRS4069925	SRR8234493	PAIRED	Homo sapiens	SMARTSeq_v2	NO	SRP170038	Retina	NA	NA	Late	NA	Organoid	NA		SAMN10459102	Eye
SRS4069930	SRR8234498	PAIRED	Homo sapiens	SMARTSeq_v2	NO	SRP170038	Retina	NA	NA	Late	NA	Organoid	NA		SAMN10459097	Eye
SRS4069932	SRR8234500	PAIRED	Homo sapiens	SMARTSeq_v2	NO	SRP170038	Retina	NA	NA	Late	NA	Organoid	NA		SAMN10459095	Eye
SRS4069947	SRR8234516	PAIRED	Homo sapiens	SMARTSeq_v2	NO	SRP170038	Retina	NA	NA	Late	NA	Organoid	NA		SAMN10459071	Eye
SRS4069975	SRR8234543	PAIRED	Homo sapiens	SMARTSeq_v2	NO	SRP170038	Retina	NA	NA	Late	NA	Organoid	NA		SAMN10459041	Eye
SRS4069988	SRR8234556	PAIRED	Homo sapiens	SMARTSeq_v2	NO	SRP170038	Retina	NA	NA	Late	NA	Organoid	NA		SAMN10459028	Eye
SRS4070003	SRR8234571	PAIRED	Homo sapiens	SMARTSeq_v2	NO	SRP170038	Retina	NA	NA	Late	NA	Organoid	NA		SAMN10459499	Eye
SRS4070009	SRR8234577	PAIRED	Homo sapiens	SMARTSeq_v2	NO	SRP170038	Retina	NA	NA	Late	NA	Organoid	NA		SAMN10459493	Eye
SRS4070043	SRR8234611	PAIRED	Homo sapiens	SMARTSeq_v2	NO	SRP170038	Retina	NA	NA	Late	NA	Organoid	NA		SAMN10459519	Eye
SRS4070064	SRR8234632	PAIRED	Homo sapiens	SMARTSeq_v2	NO	SRP170038	Retina	NA	NA	Late	NA	Organoid	NA		SAMN10459322	Eye
SRS4070071	SRR8234639	PAIRED	Homo sapiens	SMARTSeq_v2	NO	SRP170038	Retina	NA	NA	Late	NA	Organoid	NA		SAMN10459315	Eye
SRS4070079	SRR8234647	PAIRED	Homo sapiens	SMARTSeq_v2	NO	SRP170038	Retina	NA	NA	Late	NA	Organoid	NA		SAMN10459307	Eye
SRS4070126	SRR8234694	PAIRED	Homo sapiens	SMARTSeq_v2	NO	SRP170038	Retina	NA	NA	Late	NA	Organoid	NA		SAMN10459256	Eye
SRS4070128	SRR8234696	PAIRED	Homo sapiens	SMARTSeq_v2	NO	SRP170038	Retina	NA	NA	Late	NA	Organoid	NA		SAMN10459254	Eye
SRS4070137	SRR8234705	PAIRED	Homo sapiens	SMARTSeq_v2	NO	SRP170038	Retina	NA	NA	Late	NA	Organoid	NA		SAMN10459245	Eye
SRS4070169	SRR8234737	PAIRED	Homo sapiens	SMARTSeq_v2	NO	SRP170038	Retina	NA	NA	Late	NA	Organoid	NA		SAMN10459213	Eye
SRS4070171	SRR8234739	PAIRED	Homo sapiens	SMARTSeq_v2	NO	SRP170038	Retina	NA	NA	Late	NA	Organoid	NA		SAMN10459211	Eye
SRS4070172	SRR8234740	PAIRED	Homo sapiens	SMARTSeq_v2	NO	SRP170038	Retina	NA	NA	Late	NA	Organoid	NA		SAMN10459479	Eye
SRS4070177	SRR8234744	PAIRED	Homo sapiens	SMARTSeq_v2	NO	SRP170038	Retina	NA	NA	Late	NA	Organoid	NA		SAMN10459475	Eye
SRS4070190	SRR8234758	PAIRED	Homo sapiens	SMARTSeq_v2	NO	SRP170038	Retina	NA	NA	Late	NA	Organoid	NA		SAMN10459459	Eye
SRS4070191	SRR8234759	PAIRED	Homo sapiens	SMARTSeq_v2	NO	SRP170038	Retina	NA	NA	Late	NA	Organoid	NA		SAMN10459458	Eye
SRS4386075	SRR10202213	PAIRED	Mus musculus	10xv2	YES	SRP186407	Retina	NA	1000	Late	NA	Tissue	NA		SAMN10968395	Eye
SRS4384985	SRR8598036	PAIRED	Mus musculus	SMARTSeq_v2	NO	SRP186396	Retina	NA	4	Early	NA	Tissue	NA		SAMN10976172	Eye
SRS4384988	SRR8598039	PAIRED	Mus musculus	SMARTSeq_v2	NO	SRP186396	Retina	NA	4	Early	NA	Tissue	NA		SAMN10976169	Eye
SRS4385003	SRR8598054	PAIRED	Mus musculus	SMARTSeq_v2	NO	SRP186396	Retina	NA	4	Early	NA	Tissue	NA		SAMN10976210	Eye
SRS4385009	SRR8598060	PAIRED	Mus musculus	SMARTSeq_v2	NO	SRP186396	Retina	NA	4	Early	NA	Tissue	NA		SAMN10976202	Eye
SRS4385022	SRR8598073	PAIRED	Mus musculus	SMARTSeq_v2	NO	SRP186396	Retina	NA	4	Early	NA	Tissue	NA		SAMN10976303	Eye
SRS4385027	SRR8598078	PAIRED	Mus musculus	SMARTSeq_v2	NO	SRP186396	Retina	NA	4	Early	NA	Tissue	NA		SAMN10976298	Eye
SRS4385050	SRR8598101	PAIRED	Mus musculus	SMARTSeq_v2	NO	SRP186396	Retina	NA	4	Early	NA	Tissue	NA		SAMN10976275	Eye
SRS4385052	SRR8598103	PAIRED	Mus musculus	SMARTSeq_v2	NO	SRP186396	Retina	NA	4	Early	NA	Tissue	NA		SAMN10976273	Eye
SRS4385055	SRR8598106	PAIRED	Mus musculus	SMARTSeq_v2	NO	SRP186396	Retina	NA	4	Early	NA	Tissue	NA		SAMN10976322	Eye
SRS4385069	SRR8598120	PAIRED	Mus musculus	SMARTSeq_v2	NO	SRP186396	Retina	NA	4	Early	NA	Tissue	NA		SAMN10976308	Eye
SRS4385091	SRR8598142	PAIRED	Mus musculus	SMARTSeq_v2	NO	SRP186396	Retina	NA	4	Early	NA	Tissue	NA		SAMN10975917	Eye
SRS4385099	SRR8598150	PAIRED	Mus musculus	SMARTSeq_v2	NO	SRP186396	Retina	NA	4	Early	NA	Tissue	NA		SAMN10975907	Eye
SRS4385114	SRR8598165	PAIRED	Mus musculus	SMARTSeq_v2	NO	SRP186396	Retina	NA	4	Early	NA	Tissue	NA		SAMN10976189	Eye
SRS4385115	SRR8598166	PAIRED	Mus musculus	SMARTSeq_v2	NO	SRP186396	Retina	NA	4	Early	NA	Tissue	NA		SAMN10976188	Eye
SRS4385136	SRR8598187	PAIRED	Mus musculus	SMARTSeq_v2	NO	SRP186396	Retina	NA	4	Early	NA	Tissue	NA		SAMN10976219	Eye
SRS4385150	SRR8598201	PAIRED	Mus musculus	SMARTSeq_v2	NO	SRP186396	Retina	NA	4	Early	NA	Tissue	NA		SAMN10976265	Eye
SRS4385161	SRR8598212	PAIRED	Mus musculus	SMARTSeq_v2	NO	SRP186396	Retina	NA	4	Early	NA	Tissue	NA		SAMN10976254	Eye
SRS4385166	SRR8598217	PAIRED	Mus musculus	SMARTSeq_v2	NO	SRP186396	Retina	NA	4	Early	NA	Tissue	NA		SAMN10976083	Eye
SRS4385193	SRR8598244	PAIRED	Mus musculus	SMARTSeq_v2	NO	SRP186396	Retina	NA	4	Early	NA	Tissue	NA		SAMN10976119	Eye
SRS4385210	SRR8598261	PAIRED	Mus musculus	SMARTSeq_v2	NO	SRP186396	Retina	NA	4	Early	NA	Tissue	NA		SAMN10976187	Eye
SRS4385211	SRR8598262	PAIRED	Mus musculus	SMARTSeq_v2	NO	SRP186396	Retina	NA	4	Early	NA	Tissue	NA		SAMN10976186	Eye
SRS4385218	SRR8598269	PAIRED	Mus musculus	SMARTSeq_v2	NO	SRP186396	Retina	NA	4	Early	NA	Tissue	NA		SAMN10976179	Eye
SRS4385219	SRR8598270	PAIRED	Mus musculus	SMARTSeq_v2	NO	SRP186396	Retina	NA	4	Early	NA	Tissue	NA		SAMN10976178	Eye
SRS4385226	SRR8598276	PAIRED	Mus musculus	SMARTSeq_v2	NO	SRP186396	Retina	NA	4	Early	NA	Tissue	NA		SAMN10976118	Eye
SRS4385245	SRR8598296	PAIRED	Mus musculus	SMARTSeq_v2	NO	SRP186396	Retina	NA	4	Early	NA	Tissue	NA		SAMN10976154	Eye
SRS4385252	SRR8598304	PAIRED	Mus musculus	SMARTSeq_v2	NO	SRP186396	Retina	NA	4	Early	NA	Tissue	NA		SAMN10976146	Eye
SRS4385259	SRR8598310	PAIRED	Mus musculus	SMARTSeq_v2	NO	SRP186396	Retina	NA	4	Early	NA	Tissue	NA		SAMN10976053	Eye
SRS4385274	SRR8598323	PAIRED	Mus musculus	SMARTSeq_v2	NO	SRP186396	Retina	NA	4	Early	NA	Tissue	NA		SAMN10976040	Eye
SRS4385293	SRR8598345	PAIRED	Mus musculus	SMARTSeq_v2	NO	SRP186396	Retina	NA	4	Early	NA	Tissue	NA		SAMN10976025	Eye
SRS4385296	SRR8598347	PAIRED	Mus musculus	SMARTSeq_v2	NO	SRP186396	Retina	NA	4	Early	NA	Tissue	NA		SAMN10976023	Eye
SRS4385300	SRR8598351	PAIRED	Mus musculus	SMARTSeq_v2	NO	SRP186396	Retina	NA	4	Early	NA	Tissue	NA		SAMN10976019	Eye
SRS4385317	SRR8598368	PAIRED	Mus musculus	SMARTSeq_v2	NO	SRP186396	Retina	NA	4	Early	NA	Tissue	NA		SAMN10975957	Eye
SRS4385323	SRR8598374	PAIRED	Mus musculus	SMARTSeq_v2	NO	SRP186396	Retina	NA	4	Early	NA	Tissue	NA		SAMN10975939	Eye
SRS4385331	SRR8598382	PAIRED	Mus musculus	SMARTSeq_v2	NO	SRP186396	Retina	NA	4	Early	NA	Tissue	NA		SAMN10976006	Eye
SRS4385341	SRR8598393	PAIRED	Mus musculus	SMARTSeq_v2	NO	SRP186396	Retina	NA	4	Early	NA	Tissue	NA		SAMN10975995	Eye
SRS4385352	SRR8598403	PAIRED	Mus musculus	SMARTSeq_v2	NO	SRP186396	Retina	NA	4	Early	NA	Tissue	NA		SAMN10975982	Eye
SRS4385359	SRR8598410	PAIRED	Mus musculus	SMARTSeq_v2	NO	SRP186396	Retina	NA	4	Early	NA	Tissue	NA		SAMN10975975	Eye
SRS4385404	SRR8598455	PAIRED	Mus musculus	SMARTSeq_v2	NO	SRP186396	Retina	NA	4	Early	NA	Tissue	NA		SAMN10976708	Eye
SRS4385406	SRR8598456	PAIRED	Mus musculus	SMARTSeq_v2	NO	SRP186396	Retina	NA	4	Early	NA	Tissue	NA		SAMN10976707	Eye
SRS4385408	SRR8598460	PAIRED	Mus musculus	SMARTSeq_v2	NO	SRP186396	Retina	NA	4	Early	NA	Tissue	NA		SAMN10976700	Eye
SRS4385413	SRR8598464	PAIRED	Mus musculus	SMARTSeq_v2	NO	SRP186396	Retina	NA	4	Early	NA	Tissue	NA		SAMN10976748	Eye
SRS4385416	SRR8598467	PAIRED	Mus musculus	SMARTSeq_v2	NO	SRP186396	Retina	NA	4	Early	NA	Tissue	NA		SAMN10976745	Eye
SRS4385430	SRR8598480	PAIRED	Mus musculus	SMARTSeq_v2	NO	SRP186396	Retina	NA	4	Early	NA	Tissue	NA		SAMN10976732	Eye
SRS4385441	SRR8598493	PAIRED	Mus musculus	SMARTSeq_v2	NO	SRP186396	Retina	NA	4	Early	NA	Tissue	NA		SAMN10976565	Eye
SRS4385466	SRR8598517	PAIRED	Mus musculus	SMARTSeq_v2	NO	SRP186396	Retina	NA	4	Early	NA	Tissue	NA		SAMN10976548	Eye
SRS4385488	SRR8598538	PAIRED	Mus musculus	SMARTSeq_v2	NO	SRP186396	Retina	NA	4	Early	NA	Tissue	NA		SAMN10976580	Eye
SRS4385487	SRR8598539	PAIRED	Mus musculus	SMARTSeq_v2	NO	SRP186396	Retina	NA	4	Early	NA	Tissue	NA		SAMN10976579	Eye
SRS4385499	SRR8598550	PAIRED	Mus musculus	SMARTSeq_v2	NO	SRP186396	Retina	NA	4	Early	NA	Tissue	NA		SAMN10976632	Eye
SRS4385512	SRR8598563	PAIRED	Mus musculus	SMARTSeq_v2	NO	SRP186396	Retina	NA	4	Early	NA	Tissue	NA		SAMN10976617	Eye
SRS4385513	SRR8598564	PAIRED	Mus musculus	SMARTSeq_v2	NO	SRP186396	Retina	NA	4	Early	NA	Tissue	NA		SAMN10976616	Eye
SRS4385519	SRR8598570	PAIRED	Mus musculus	SMARTSeq_v2	NO	SRP186396	Retina	NA	4	Early	NA	Tissue	NA		SAMN10976667	Eye
SRS4385540	SRR8598589	PAIRED	Mus musculus	SMARTSeq_v2	NO	SRP186396	Retina	NA	4	Early	NA	Tissue	NA		SAMN10976590	Eye
SRS4385546	SRR8598597	PAIRED	Mus musculus	SMARTSeq_v2	NO	SRP186396	Retina	NA	4	Early	NA	Tissue	NA		SAMN10976582	Eye
SRS4385547	SRR8598598	PAIRED	Mus musculus	SMARTSeq_v2	NO	SRP186396	Retina	NA	4	Early	NA	Tissue	NA		SAMN10976581	Eye
