sample_accession	run_accession	library_layout	organism	Platform	UMI	study_accession	Tissue	Covariate	Age	integration_group	TissueNote	Source	bam10x	Comment	biosample	Organ
SRS5051558	SRR9630985	SINGLE	Homo sapiens	SCRBSeq	No	SRP212788	Retina	P2	Adult	NA	GSM3918711: Macular_R12_C41; Homo sapiens; RNA-Seq | NA | Macular_R12_C41	Tissue	NA	NA	SAMN12190264	Eye
SRS5051559	SRR9630984	SINGLE	Homo sapiens	SCRBSeq	No	SRP212788	Retina	P2	Adult	NA	GSM3918710: Macular_R12_C3; Homo sapiens; RNA-Seq | NA | Macular_R12_C3	Tissue	NA	NA	SAMN12190265	Eye
SRS5051557	SRR9630983	SINGLE	Homo sapiens	SCRBSeq	No	SRP212788	Retina	P2	Adult	NA	GSM3918709: Macular_R12_C35; Homo sapiens; RNA-Seq | NA | Macular_R12_C35	Tissue	NA	NA	SAMN12190266	Eye
SRS5051556	SRR9630982	SINGLE	Homo sapiens	SCRBSeq	No	SRP212788	Retina	P2	Adult	NA	GSM3918708: Macular_R12_C34; Homo sapiens; RNA-Seq | NA | Macular_R12_C34	Tissue	NA	NA	SAMN12190267	Eye
SRS5051555	SRR9630981	SINGLE	Homo sapiens	SCRBSeq	No	SRP212788	Retina	P2	Adult	NA	GSM3918707: Macular_R12_C32; Homo sapiens; RNA-Seq | NA | Macular_R12_C32	Tissue	NA	NA	SAMN12190268	Eye
SRS5051554	SRR9630980	SINGLE	Homo sapiens	SCRBSeq	No	SRP212788	Retina	P2	Adult	NA	GSM3918706: Macular_R12_C2; Homo sapiens; RNA-Seq | NA | Macular_R12_C2	Tissue	NA	NA	SAMN12190269	Eye
SRS5051553	SRR9630979	SINGLE	Homo sapiens	SCRBSeq	No	SRP212788	Retina	P2	Adult	NA	GSM3918705: Macular_R12_C27; Homo sapiens; RNA-Seq | NA | Macular_R12_C27	Tissue	NA	NA	SAMN12190164	Eye
SRS5051552	SRR9630978	SINGLE	Homo sapiens	SCRBSeq	No	SRP212788	Retina	P2	Adult	NA	GSM3918704: Macular_R12_C26; Homo sapiens; RNA-Seq | NA | Macular_R12_C26	Tissue	NA	NA	SAMN12190165	Eye
SRS5051549	SRR9630097	SINGLE	Homo sapiens	SCRBSeq	No	SRP212788	Retina	P1	Adult	NA	GSM3918303: Periph_Nuc_R37_C62; Homo sapiens; RNA-Seq | NA | Periph_Nuc_R37_C62	Tissue	NA	NA	SAMN12189748	Eye
SRS5051551	SRR9630096	SINGLE	Homo sapiens	SCRBSeq	No	SRP212788	Retina	P1	Adult	NA	GSM3918302: Periph_Nuc_R37_C61; Homo sapiens; RNA-Seq | NA | Periph_Nuc_R37_C61	Tissue	NA	NA	SAMN12189749	Eye
SRS5051550	SRR9630095	SINGLE	Homo sapiens	SCRBSeq	No	SRP212788	Retina	P1	Adult	NA	GSM3918301: Periph_Nuc_R37_C43; Homo sapiens; RNA-Seq | NA | Periph_Nuc_R37_C43	Tissue	NA	NA	SAMN12189750	Eye
SRS5051548	SRR9630094	SINGLE	Homo sapiens	SCRBSeq	No	SRP212788	Retina	P1	Adult	NA	GSM3918300: Periph_Nuc_R37_C21; Homo sapiens; RNA-Seq | NA | Periph_Nuc_R37_C21	Tissue	NA	NA	SAMN12189751	Eye
SRS5051547	SRR9630093	SINGLE	Homo sapiens	SCRBSeq	No	SRP212788	Retina	P1	Adult	NA	GSM3918299: Periph_Nuc_R37_C19; Homo sapiens; RNA-Seq | NA | Periph_Nuc_R37_C19	Tissue	NA	NA	SAMN12189752	Eye
SRS5051545	SRR9630092	SINGLE	Homo sapiens	SCRBSeq	No	SRP212788	Retina	P1	Adult	NA	GSM3918298: Periph_Nuc_R37_C15; Homo sapiens; RNA-Seq | NA | Periph_Nuc_R37_C15	Tissue	NA	NA	SAMN12189753	Eye
SRS5051546	SRR9630091	SINGLE	Homo sapiens	SCRBSeq	No	SRP212788	Retina	P1	Adult	NA	GSM3918297: Periph_Nuc_R37_C13; Homo sapiens; RNA-Seq | NA | Periph_Nuc_R37_C13	Tissue	NA	NA	SAMN12189754	Eye
SRS5051544	SRR9630090	SINGLE	Homo sapiens	SCRBSeq	No	SRP212788	Retina	P1	Adult	NA	GSM3918296: Periph_Nuc_R36_C68; Homo sapiens; RNA-Seq | NA | Periph_Nuc_R36_C68	Tissue	NA	NA	SAMN12189755	Eye
SRS5051543	SRR9629329	SINGLE	Homo sapiens	SCRBSeq	No	SRP212788	Retina	P1	Adult	NA	GSM3917855: Macu_Nuc_R26_C2; Homo sapiens; RNA-Seq | NA | Macu_Nuc_R26_C2	Tissue	NA	NA	SAMN12189087	Eye
SRS5051542	SRR9629328	SINGLE	Homo sapiens	SCRBSeq	No	SRP212788	Retina	P1	Adult	NA	GSM3917854: Macu_Nuc_R26_C0; Homo sapiens; RNA-Seq | NA | Macu_Nuc_R26_C0	Tissue	NA	NA	SAMN12189088	Eye
SRS5051541	SRR9629327	SINGLE	Homo sapiens	SCRBSeq	No	SRP212788	Retina	P1	Adult	NA	GSM3917853: Macu_Nuc_R25_C9; Homo sapiens; RNA-Seq | NA | Macu_Nuc_R25_C9	Tissue	NA	NA	SAMN12189089	Eye
SRS5051540	SRR9629326	SINGLE	Homo sapiens	SCRBSeq	No	SRP212788	Retina	P1	Adult	NA	GSM3917852: Macu_Nuc_R25_C55; Homo sapiens; RNA-Seq | NA | Macu_Nuc_R25_C55	Tissue	NA	NA	SAMN12189106	Eye
SRS5051539	SRR9629325	SINGLE	Homo sapiens	SCRBSeq	No	SRP212788	Retina	P1	Adult	NA	GSM3917851: Macu_Nuc_R25_C4; Homo sapiens; RNA-Seq | NA | Macu_Nuc_R25_C4	Tissue	NA	NA	SAMN12189107	Eye
SRS5051538	SRR9629324	SINGLE	Homo sapiens	SCRBSeq	No	SRP212788	Retina	P1	Adult	NA	GSM3917850: Macu_Nuc_R25_C32; Homo sapiens; RNA-Seq | NA | Macu_Nuc_R25_C32	Tissue	NA	NA	SAMN12189108	Eye
SRS5051536	SRR9629323	SINGLE	Homo sapiens	SCRBSeq	No	SRP212788	Retina	P1	Adult	NA	GSM3917849: Macu_Nuc_R25_C25; Homo sapiens; RNA-Seq | NA | Macu_Nuc_R25_C25	Tissue	NA	NA	SAMN12189109	Eye
SRS5051537	SRR9629322	SINGLE	Homo sapiens	SCRBSeq	No	SRP212788	Retina	P1	Adult	NA	GSM3917848: Macu_Nuc_R24_C8; Homo sapiens; RNA-Seq | NA | Macu_Nuc_R24_C8	Tissue	NA	NA	SAMN12189110	Eye
SRS5051535	SRR9628425	SINGLE	Homo sapiens	SCRBSeq	No	SRP212788	Retina	P1	Adult	NA	GSM3917431: Mac1cell_R50_C24; Homo sapiens; RNA-Seq | NA | Mac1cell_R50_C24	Tissue	NA	NA	SAMN12188610	Eye
SRS5051534	SRR9628424	SINGLE	Homo sapiens	SCRBSeq	No	SRP212788	Retina	P1	Adult	NA	GSM3917430: Mac1cell_R50_C19; Homo sapiens; RNA-Seq | NA | Mac1cell_R50_C19	Tissue	NA	NA	SAMN12188611	Eye
SRS5051533	SRR9628423	SINGLE	Homo sapiens	SCRBSeq	No	SRP212788	Retina	P1	Adult	NA	GSM3917429: Mac1cell_R50_C11; Homo sapiens; RNA-Seq | NA | Mac1cell_R50_C11	Tissue	NA	NA	SAMN12188613	Eye
SRS5051532	SRR9628422	SINGLE	Homo sapiens	SCRBSeq	No	SRP212788	Retina	P1	Adult	NA	GSM3917428: Mac1cell_R4_C65; Homo sapiens; RNA-Seq | NA | Mac1cell_R4_C65	Tissue	NA	NA	SAMN12188616	Eye
SRS5051531	SRR9628421	SINGLE	Homo sapiens	SCRBSeq	No	SRP212788	Retina	P1	Adult	NA	GSM3917427: Mac1cell_R4_C63; Homo sapiens; RNA-Seq | NA | Mac1cell_R4_C63	Tissue	NA	NA	SAMN12188617	Eye
SRS5051530	SRR9628420	SINGLE	Homo sapiens	SCRBSeq	No	SRP212788	Retina	P1	Adult	NA	GSM3917426: Mac1cell_R4_C56; Homo sapiens; RNA-Seq | NA | Mac1cell_R4_C56	Tissue	NA	NA	SAMN12188618	Eye
SRS5051529	SRR9628419	SINGLE	Homo sapiens	SCRBSeq	No	SRP212788	Retina	P1	Adult	NA	GSM3917425: Mac1cell_R4_C54; Homo sapiens; RNA-Seq | NA | Mac1cell_R4_C54	Tissue	NA	NA	SAMN12188620	Eye
SRS5051528	SRR9628418	SINGLE	Homo sapiens	SCRBSeq	No	SRP212788	Retina	P1	Adult	NA	GSM3917424: Mac1cell_R4_C53; Homo sapiens; RNA-Seq | NA | Mac1cell_R4_C53	Tissue	NA	NA	SAMN12188621	Eye
SRS5051527	SRR9634328	SINGLE	Homo sapiens	SCRBSeq	No	SRP212788	Retina	P1	Adult	NA	GSM3917031: Mac1cell_R28_C56; Homo sapiens; RNA-Seq | NA | Mac1cell_R28_C56	Tissue	NA	NA	SAMN12188005	Eye
SRS5051526	SRR9634327	SINGLE	Homo sapiens	SCRBSeq	No	SRP212788	Retina	P1	Adult	NA	GSM3917030: Mac1cell_R28_C52; Homo sapiens; RNA-Seq | NA | Mac1cell_R28_C52	Tissue	NA	NA	SAMN12188006	Eye
SRS5051525	SRR9634326	SINGLE	Homo sapiens	SCRBSeq	No	SRP212788	Retina	P1	Adult	NA	GSM3917029: Mac1cell_R28_C51; Homo sapiens; RNA-Seq | NA | Mac1cell_R28_C51	Tissue	NA	NA	SAMN12188008	Eye
SRS5051524	SRR9634325	SINGLE	Homo sapiens	SCRBSeq	No	SRP212788	Retina	P1	Adult	NA	GSM3917028: Mac1cell_R28_C40; Homo sapiens; RNA-Seq | NA | Mac1cell_R28_C40	Tissue	NA	NA	SAMN12188009	Eye
SRS5051523	SRR9634324	SINGLE	Homo sapiens	SCRBSeq	No	SRP212788	Retina	P1	Adult	NA	GSM3917027: Mac1cell_R28_C39; Homo sapiens; RNA-Seq | NA | Mac1cell_R28_C39	Tissue	NA	NA	SAMN12188010	Eye
SRS5051522	SRR9634323	SINGLE	Homo sapiens	SCRBSeq	No	SRP212788	Retina	P1	Adult	NA	GSM3917026: Mac1cell_R28_C33; Homo sapiens; RNA-Seq | NA | Mac1cell_R28_C33	Tissue	NA	NA	SAMN12188011	Eye
SRS5051521	SRR9634322	SINGLE	Homo sapiens	SCRBSeq	No	SRP212788	Retina	P1	Adult	NA	GSM3917025: Mac1cell_R28_C30; Homo sapiens; RNA-Seq | NA | Mac1cell_R28_C30	Tissue	NA	NA	SAMN12188012	Eye
SRS5051519	SRR9634321	SINGLE	Homo sapiens	SCRBSeq	No	SRP212788	Retina	P1	Adult	NA	GSM3917024: Mac1cell_R28_C29; Homo sapiens; RNA-Seq | NA | Mac1cell_R28_C29	Tissue	NA	NA	SAMN12188017	Eye
SRS5051520	SRR9633010	SINGLE	Homo sapiens	SCRBSeq	No	SRP212788	Retina	P3	Adult	NA	GSM3922895: Per_R52_C18; Homo sapiens; RNA-Seq | NA | Per_R52_C18	Tissue	NA	NA	SAMN12201237	Eye
SRS5051518	SRR9633009	SINGLE	Homo sapiens	SCRBSeq	No	SRP212788	Retina	P3	Adult	NA	GSM3922894: Per_R52_C17; Homo sapiens; RNA-Seq | NA | Per_R52_C17	Tissue	NA	NA	SAMN12201238	Eye
SRS5051517	SRR9633008	SINGLE	Homo sapiens	SCRBSeq	No	SRP212788	Retina	P3	Adult	NA	GSM3922893: Per_R52_C13; Homo sapiens; RNA-Seq | NA | Per_R52_C13	Tissue	NA	NA	SAMN12201239	Eye
SRS5051516	SRR9633007	SINGLE	Homo sapiens	SCRBSeq	No	SRP212788	Retina	P3	Adult	NA	GSM3922892: Per_R51_C68; Homo sapiens; RNA-Seq | NA | Per_R51_C68	Tissue	NA	NA	SAMN12201240	Eye
SRS5051515	SRR9633006	SINGLE	Homo sapiens	SCRBSeq	No	SRP212788	Retina	P3	Adult	NA	GSM3922891: Per_R51_C67; Homo sapiens; RNA-Seq | NA | Per_R51_C67	Tissue	NA	NA	SAMN12201242	Eye
SRS5051514	SRR9633005	SINGLE	Homo sapiens	SCRBSeq	No	SRP212788	Retina	P3	Adult	NA	GSM3922890: Per_R51_C66; Homo sapiens; RNA-Seq | NA | Per_R51_C66	Tissue	NA	NA	SAMN12201243	Eye
SRS5051513	SRR9633004	SINGLE	Homo sapiens	SCRBSeq	No	SRP212788	Retina	P3	Adult	NA	GSM3922889: Per_R51_C64; Homo sapiens; RNA-Seq | NA | Per_R51_C64	Tissue	NA	NA	SAMN12201245	Eye
SRS5051512	SRR9633003	SINGLE	Homo sapiens	SCRBSeq	No	SRP212788	Retina	P3	Adult	NA	GSM3922888: Per_R51_C62; Homo sapiens; RNA-Seq | NA | Per_R51_C62	Tissue	NA	NA	SAMN12201246	Eye
SRS5051511	SRR9632009	SINGLE	Homo sapiens	SCRBSeq	No	SRP212788	Retina	P3	Adult	NA	GSM3922455: Mac_R68_C32; Homo sapiens; RNA-Seq | NA | Mac_R68_C32	Tissue	NA	NA	SAMN12201789	Eye
SRS5051510	SRR9632008	SINGLE	Homo sapiens	SCRBSeq	No	SRP212788	Retina	P3	Adult	NA	GSM3922454: Mac_R68_C31; Homo sapiens; RNA-Seq | NA | Mac_R68_C31	Tissue	NA	NA	SAMN12201790	Eye
SRS5051509	SRR9632007	SINGLE	Homo sapiens	SCRBSeq	No	SRP212788	Retina	P3	Adult	NA	GSM3922453: Mac_R68_C25; Homo sapiens; RNA-Seq | NA | Mac_R68_C25	Tissue	NA	NA	SAMN12201791	Eye
SRS5051508	SRR9632006	SINGLE	Homo sapiens	SCRBSeq	No	SRP212788	Retina	P3	Adult	NA	GSM3922452: Mac_R67_C8; Homo sapiens; RNA-Seq | NA | Mac_R67_C8	Tissue	NA	NA	SAMN12201792	Eye
SRS5051507	SRR9632005	SINGLE	Homo sapiens	SCRBSeq	No	SRP212788	Retina	P3	Adult	NA	GSM3922451: Mac_R67_C59; Homo sapiens; RNA-Seq | NA | Mac_R67_C59	Tissue	NA	NA	SAMN12201793	Eye
SRS5051506	SRR9632004	SINGLE	Homo sapiens	SCRBSeq	No	SRP212788	Retina	P3	Adult	NA	GSM3922450: Mac_R67_C58; Homo sapiens; RNA-Seq | NA | Mac_R67_C58	Tissue	NA	NA	SAMN12201794	Eye
SRS5051505	SRR9632003	SINGLE	Homo sapiens	SCRBSeq	No	SRP212788	Retina	P3	Adult	NA	GSM3922449: Mac_R67_C56; Homo sapiens; RNA-Seq | NA | Mac_R67_C56	Tissue	NA	NA	SAMN12201702	Eye
SRS5051504	SRR9632002	SINGLE	Homo sapiens	SCRBSeq	No	SRP212788	Retina	P3	Adult	NA	GSM3922448: Mac_R67_C55; Homo sapiens; RNA-Seq | NA | Mac_R67_C55	Tissue	NA	NA	SAMN12201703	Eye
SRS5051503	SRR9631169	SINGLE	Homo sapiens	SCRBSeq	No	SRP212788	Retina	P3	Adult	NA	GSM3922015: sample_R69_C24; Homo sapiens; RNA-Seq | NA | sample_R69_C24	Tissue	NA	NA	SAMN12200463	Eye
SRS5051502	SRR9631168	SINGLE	Homo sapiens	SCRBSeq	No	SRP212788	Retina	P3	Adult	NA	GSM3922014: sample_R69_C22; Homo sapiens; RNA-Seq | NA | sample_R69_C22	Tissue	NA	NA	SAMN12200464	Eye
SRS5051501	SRR9631167	SINGLE	Homo sapiens	SCRBSeq	No	SRP212788	Retina	P3	Adult	NA	GSM3922013: sample_R69_C20; Homo sapiens; RNA-Seq | NA | sample_R69_C20	Tissue	NA	NA	SAMN12200465	Eye
SRS5051500	SRR9631166	SINGLE	Homo sapiens	SCRBSeq	No	SRP212788	Retina	P3	Adult	NA	GSM3922012: sample_R69_C16; Homo sapiens; RNA-Seq | NA | sample_R69_C16	Tissue	NA	NA	SAMN12200466	Eye
SRS5051499	SRR9631165	SINGLE	Homo sapiens	SCRBSeq	No	SRP212788	Retina	P3	Adult	NA	GSM3922011: sample_R69_C15; Homo sapiens; RNA-Seq | NA | sample_R69_C15	Tissue	NA	NA	SAMN12200467	Eye
SRS5051498	SRR9631164	SINGLE	Homo sapiens	SCRBSeq	No	SRP212788	Retina	P3	Adult	NA	GSM3922010: sample_R69_C11; Homo sapiens; RNA-Seq | NA | sample_R69_C11	Tissue	NA	NA	SAMN12200468	Eye
SRS5051496	SRR9631163	SINGLE	Homo sapiens	SCRBSeq	No	SRP212788	Retina	P3	Adult	NA	GSM3922009: sample_R69_C0; Homo sapiens; RNA-Seq | NA | sample_R69_C0	Tissue	NA	NA	SAMN12200469	Eye
SRS5051497	SRR9631162	SINGLE	Homo sapiens	SCRBSeq	No	SRP212788	Retina	P3	Adult	NA	GSM3922008: sample_R68_C8; Homo sapiens; RNA-Seq | NA | sample_R68_C8	Tissue	NA	NA	SAMN12200470	Eye
SRS5051495	SRR9630577	SINGLE	Homo sapiens	SCRBSeq	No	SRP212788	Retina	P3	Adult	NA	GSM3921743: sample_R58_C53; Homo sapiens; RNA-Seq | NA | sample_R58_C53	Tissue	NA	NA	SAMN12200733	Eye
SRS5051493	SRR9630576	SINGLE	Homo sapiens	SCRBSeq	No	SRP212788	Retina	P3	Adult	NA	GSM3921742: sample_R58_C52; Homo sapiens; RNA-Seq | NA | sample_R58_C52	Tissue	NA	NA	SAMN12200734	Eye
SRS5051494	SRR9630575	SINGLE	Homo sapiens	SCRBSeq	No	SRP212788	Retina	P3	Adult	NA	GSM3921741: sample_R58_C4; Homo sapiens; RNA-Seq | NA | sample_R58_C4	Tissue	NA	NA	SAMN12200735	Eye
SRS5051491	SRR9630574	SINGLE	Homo sapiens	SCRBSeq	No	SRP212788	Retina	P3	Adult	NA	GSM3921740: sample_R58_C44; Homo sapiens; RNA-Seq | NA | sample_R58_C44	Tissue	NA	NA	SAMN12200736	Eye
SRS5051492	SRR9630573	SINGLE	Homo sapiens	SCRBSeq	No	SRP212788	Retina	P3	Adult	NA	GSM3921739: sample_R58_C41; Homo sapiens; RNA-Seq | NA | sample_R58_C41	Tissue	NA	NA	SAMN12200737	Eye
SRS5051490	SRR9630572	SINGLE	Homo sapiens	SCRBSeq	No	SRP212788	Retina	P3	Adult	NA	GSM3921738: sample_R58_C36; Homo sapiens; RNA-Seq | NA | sample_R58_C36	Tissue	NA	NA	SAMN12200738	Eye
SRS5051489	SRR9630571	SINGLE	Homo sapiens	SCRBSeq	No	SRP212788	Retina	P3	Adult	NA	GSM3921737: sample_R58_C35; Homo sapiens; RNA-Seq | NA | sample_R58_C35	Tissue	NA	NA	SAMN12200739	Eye
SRS5051488	SRR9630570	SINGLE	Homo sapiens	SCRBSeq	No	SRP212788	Retina	P3	Adult	NA	GSM3921736: sample_R58_C34; Homo sapiens; RNA-Seq | NA | sample_R58_C34	Tissue	NA	NA	SAMN12200740	Eye
SRS5051487	SRR9629729	SINGLE	Homo sapiens	SCRBSeq	No	SRP212788	Retina	P3	Adult	NA	GSM3921295: sample_R39_C6; Homo sapiens; RNA-Seq | NA | sample_R39_C6	Tissue	NA	NA	SAMN12199605	Eye
SRS5051486	SRR9629728	SINGLE	Homo sapiens	SCRBSeq	No	SRP212788	Retina	P3	Adult	NA	GSM3921294: sample_R39_C68; Homo sapiens; RNA-Seq | NA | sample_R39_C68	Tissue	NA	NA	SAMN12199606	Eye
SRS5051485	SRR9629727	SINGLE	Homo sapiens	SCRBSeq	No	SRP212788	Retina	P3	Adult	NA	GSM3921293: sample_R39_C66; Homo sapiens; RNA-Seq | NA | sample_R39_C66	Tissue	NA	NA	SAMN12199607	Eye
SRS5051484	SRR9629726	SINGLE	Homo sapiens	SCRBSeq	No	SRP212788	Retina	P3	Adult	NA	GSM3921292: sample_R39_C62; Homo sapiens; RNA-Seq | NA | sample_R39_C62	Tissue	NA	NA	SAMN12199608	Eye
SRS5051483	SRR9629725	SINGLE	Homo sapiens	SCRBSeq	No	SRP212788	Retina	P3	Adult	NA	GSM3921291: sample_R39_C5; Homo sapiens; RNA-Seq | NA | sample_R39_C5	Tissue	NA	NA	SAMN12199609	Eye
SRS5051482	SRR9629724	SINGLE	Homo sapiens	SCRBSeq	No	SRP212788	Retina	P3	Adult	NA	GSM3921290: sample_R39_C4; Homo sapiens; RNA-Seq | NA | sample_R39_C4	Tissue	NA	NA	SAMN12199610	Eye
SRS5051481	SRR9629723	SINGLE	Homo sapiens	SCRBSeq	No	SRP212788	Retina	P3	Adult	NA	GSM3921289: sample_R39_C49; Homo sapiens; RNA-Seq | NA | sample_R39_C49	Tissue	NA	NA	SAMN12199611	Eye
SRS5051480	SRR9629722	SINGLE	Homo sapiens	SCRBSeq	No	SRP212788	Retina	P3	Adult	NA	GSM3921288: sample_R39_C45; Homo sapiens; RNA-Seq | NA | sample_R39_C45	Tissue	NA	NA	SAMN12199612	Eye
SRS5051479	SRR9628721	SINGLE	Homo sapiens	SCRBSeq	No	SRP212788	Retina	P3	Adult	NA	GSM3920847: sample_R17_C70; Homo sapiens; RNA-Seq | NA | sample_R17_C70	Tissue	NA	NA	SAMN12200024	Eye
SRS5051478	SRR9628720	SINGLE	Homo sapiens	SCRBSeq	No	SRP212788	Retina	P3	Adult	NA	GSM3920846: sample_R17_C69; Homo sapiens; RNA-Seq | NA | sample_R17_C69	Tissue	NA	NA	SAMN12200025	Eye
SRS5051476	SRR9628719	SINGLE	Homo sapiens	SCRBSeq	No	SRP212788	Retina	P3	Adult	NA	GSM3920845: sample_R17_C65; Homo sapiens; RNA-Seq | NA | sample_R17_C65	Tissue	NA	NA	SAMN12200076	Eye
SRS5051477	SRR9628718	SINGLE	Homo sapiens	SCRBSeq	No	SRP212788	Retina	P3	Adult	NA	GSM3920844: sample_R17_C54; Homo sapiens; RNA-Seq | NA | sample_R17_C54	Tissue	NA	NA	SAMN12200077	Eye
SRS5051475	SRR9628717	SINGLE	Homo sapiens	SCRBSeq	No	SRP212788	Retina	P3	Adult	NA	GSM3920843: sample_R17_C52; Homo sapiens; RNA-Seq | NA | sample_R17_C52	Tissue	NA	NA	SAMN12200078	Eye
SRS5051474	SRR9628716	SINGLE	Homo sapiens	SCRBSeq	No	SRP212788	Retina	P3	Adult	NA	GSM3920842: sample_R17_C44; Homo sapiens; RNA-Seq | NA | sample_R17_C44	Tissue	NA	NA	SAMN12200079	Eye
SRS5051473	SRR9628715	SINGLE	Homo sapiens	SCRBSeq	No	SRP212788	Retina	P3	Adult	NA	GSM3920841: sample_R17_C39; Homo sapiens; RNA-Seq | NA | sample_R17_C39	Tissue	NA	NA	SAMN12200080	Eye
SRS5051472	SRR9628714	SINGLE	Homo sapiens	SCRBSeq	No	SRP212788	Retina	P3	Adult	NA	GSM3920840: sample_R17_C38; Homo sapiens; RNA-Seq | NA | sample_R17_C38	Tissue	NA	NA	SAMN12200081	Eye
SRS5051471	SRR9627961	SINGLE	Homo sapiens	SCRBSeq	No	SRP212788	Retina	P3	Adult	NA	GSM3920407: Per_R29_C34; Homo sapiens; RNA-Seq | NA | Per_R29_C34	Tissue	NA	NA	SAMN12196366	Eye
SRS5051470	SRR9627960	SINGLE	Homo sapiens	SCRBSeq	No	SRP212788	Retina	P3	Adult	NA	GSM3920406: Per_R29_C33; Homo sapiens; RNA-Seq | NA | Per_R29_C33	Tissue	NA	NA	SAMN12196367	Eye
SRS5051469	SRR9627959	SINGLE	Homo sapiens	SCRBSeq	No	SRP212788	Retina	P3	Adult	NA	GSM3920405: Per_R29_C28; Homo sapiens; RNA-Seq | NA | Per_R29_C28	Tissue	NA	NA	SAMN12196368	Eye
SRS5051468	SRR9627958	SINGLE	Homo sapiens	SCRBSeq	No	SRP212788	Retina	P3	Adult	NA	GSM3920404: Per_R29_C25; Homo sapiens; RNA-Seq | NA | Per_R29_C25	Tissue	NA	NA	SAMN12196369	Eye
SRS5051466	SRR9627957	SINGLE	Homo sapiens	SCRBSeq	No	SRP212788	Retina	P3	Adult	NA	GSM3920403: Per_R29_C10; Homo sapiens; RNA-Seq | NA | Per_R29_C10	Tissue	NA	NA	SAMN12196370	Eye
SRS5051467	SRR9627956	SINGLE	Homo sapiens	SCRBSeq	No	SRP212788	Retina	P3	Adult	NA	GSM3920402: Per_R28_C7; Homo sapiens; RNA-Seq | NA | Per_R28_C7	Tissue	NA	NA	SAMN12196371	Eye
SRS5051465	SRR9627955	SINGLE	Homo sapiens	SCRBSeq	No	SRP212788	Retina	P3	Adult	NA	GSM3920401: Per_R28_C52; Homo sapiens; RNA-Seq | NA | Per_R28_C52	Tissue	NA	NA	SAMN12196372	Eye
SRS5051464	SRR9627954	SINGLE	Homo sapiens	SCRBSeq	No	SRP212788	Retina	P3	Adult	NA	GSM3920400: Per_R28_C29; Homo sapiens; RNA-Seq | NA | Per_R28_C29	Tissue	NA	NA	SAMN12196373	Eye
SRS5051463	SRR9633434	SINGLE	Homo sapiens	SCRBSeq	No	SRP212788	Retina	P2	Adult	NA	GSM3919959: M_R30_C60; Homo sapiens; RNA-Seq | NA | M_R30_C60	Tissue	NA	NA	SAMN12191406	Eye
SRS5051462	SRR9633433	SINGLE	Homo sapiens	SCRBSeq	No	SRP212788	Retina	P2	Adult	NA	GSM3919958: M_R30_C47; Homo sapiens; RNA-Seq | NA | M_R30_C47	Tissue	NA	NA	SAMN12191407	Eye
SRS5051461	SRR9633432	SINGLE	Homo sapiens	SCRBSeq	No	SRP212788	Retina	P2	Adult	NA	GSM3919957: M_R30_C42; Homo sapiens; RNA-Seq | NA | M_R30_C42	Tissue	NA	NA	SAMN12191408	Eye
SRS5051460	SRR9633431	SINGLE	Homo sapiens	SCRBSeq	No	SRP212788	Retina	P2	Adult	NA	GSM3919956: M_R30_C41; Homo sapiens; RNA-Seq | NA | M_R30_C41	Tissue	NA	NA	SAMN12191409	Eye
SRS5051458	SRR9633430	SINGLE	Homo sapiens	SCRBSeq	No	SRP212788	Retina	P2	Adult	NA	GSM3919955: M_R30_C38; Homo sapiens; RNA-Seq | NA | M_R30_C38	Tissue	NA	NA	SAMN12191410	Eye
SRS5051459	SRR9633429	SINGLE	Homo sapiens	SCRBSeq	No	SRP212788	Retina	P2	Adult	NA	GSM3919954: M_R30_C17; Homo sapiens; RNA-Seq | NA | M_R30_C17	Tissue	NA	NA	SAMN12191412	Eye
SRS5051457	SRR9633428	SINGLE	Homo sapiens	SCRBSeq	No	SRP212788	Retina	P2	Adult	NA	GSM3919953: M_R2_C70; Homo sapiens; RNA-Seq | NA | M_R2_C70	Tissue	NA	NA	SAMN12191413	Eye
SRS5051456	SRR9633427	SINGLE	Homo sapiens	SCRBSeq	No	SRP212788	Retina	P2	Adult	NA	GSM3919952: M_R2_C67; Homo sapiens; RNA-Seq | NA | M_R2_C67	Tissue	NA	NA	SAMN12191414	Eye
SRS5051455	SRR9632593	SINGLE	Homo sapiens	SCRBSeq	No	SRP212788	Retina	P2	Adult	NA	GSM3919519: Macular_R60_C15; Homo sapiens; RNA-Seq | NA | Macular_R60_C15	Tissue	NA	NA	SAMN12190733	Eye
SRS5051454	SRR9632592	SINGLE	Homo sapiens	SCRBSeq	No	SRP212788	Retina	P2	Adult	NA	GSM3919518: Macular_R5_C7; Homo sapiens; RNA-Seq | NA | Macular_R5_C7	Tissue	NA	NA	SAMN12190734	Eye
SRS5051453	SRR9632591	SINGLE	Homo sapiens	SCRBSeq	No	SRP212788	Retina	P2	Adult	NA	GSM3919517: Macular_R5_C67; Homo sapiens; RNA-Seq | NA | Macular_R5_C67	Tissue	NA	NA	SAMN12190922	Eye
SRS5051451	SRR9632590	SINGLE	Homo sapiens	SCRBSeq	No	SRP212788	Retina	P2	Adult	NA	GSM3919516: Macular_R5_C65; Homo sapiens; RNA-Seq | NA | Macular_R5_C65	Tissue	NA	NA	SAMN12190923	Eye
